,TimeStamp,Title,URL
406,2020-04-29T12:56:00,Gilead reports 'positive data' on <b>remdesivir</b> coronavirus drug trial,https://www.cnbc.com/video/2020/04/29/gilead-sciences-coronavirus-drug-trial-remdesivir-squawk-box.html
407,2020-04-29T12:48:53,Gilead's <b>remdesivir</b> successful in late-stage COVID-19 study (NASDAQ:GILD),https://seekingalpha.com/news/3566009-gileads-remdesivir-successful-in-late-stage-covidminus-19-study
408,2020-04-29T12:36:00,Gilead says early results of coronavirus drug trial show improvement with shorter <b>remdesivir</b> treatment,https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjAvMDQvMjkvZ2lsZWFkLXJlcG9ydHMtcG9zaXRpdmUtZGF0YS1vbi1yZW1kZXNpdmlyLWNvcm9uYXZpcnVzLWRydWctdHJpYWwuaHRtbNIBAA?oc=5
409,2020-04-29T12:33:59,Gilead building a geographically diverse consortium to address <b>remdesivir</b> supplies,https://www.thehindubusinessline.com/companies/gilead-building-a-geographically-diverse-consortium-to-address-remdesivir-supplies/article31463815.ece
410,2020-04-29T12:33:51,"Gilead <b>remdesivir</b> trial for Covid-19 meets primary target, shares jump (NASDAQ:GILD)",https://seekingalpha.com/news/3565991-gilead-remdesivir-trial-for-covidminus-19-meets-primary-target-shares-jump?utm_source=feed_news_top_breaking_news&utm_medium=referral
411,2020-04-29T05:18:10,Antiviral <b>remdesivir</b> showed no significant benefit in virus patients,https://www.hindustantimes.com/world-news/antiviral-remdesivir-showed-no-significant-benefit-in-virus-patients/story-vNaAUVxJZ6falVR86Ry4TN.html
412,2020-04-29T14:07:22,"Gilead's anti-viral drug <b>Remdesivir</b> succeeds in coronavirus treatment trial, company says medicine will prove helpful if given early",http://www.firstpost.com/health/gileads-anti-viral-drug-remdesivir-succeeds-in-coronavirus-treatment-trial-company-says-medicine-will-prove-helpful-if-given-early-8313371.html
413,2020-04-29T00:00:00,Gilead sees 'positive' data on coronavirus treatment <b>remdesivir</b> trial,https://www.foxbusiness.com/money/gilead-coronavirus-drug-remdesivir-primary-endpoint
414,2020-04-28T18:51:03,Army war on COVID-19 saves soldiers lives with <b>remdesivir</b> anti-viral drug,http://www.foxnews.com/tech/army-war-on-covid-19-saves-soldiers-lives-with-remdesivir-anti-viral-drug.print
415,2020-04-28T16:26:00,"Coronavirus research: flaws in trials for <b>remdesivir</b>, chloroquine",https://www.businessinsider.com/coronavirus-research-flaws-in-trials-for-remdesivir-chloroquine-2020-4
416,2020-04-27T16:45:00,Gilead's <b>Remdesivir</b> Reportedly Flopped in Chinese COVID-19 Study,https://www.fool.com/investing/2020/04/23/gileads-remdesivir-reportedly-flopped-in-chinese-c.aspx
417,2020-04-27T13:18:11,"Japan on board with Gilead's <b>remdesivir</b>, approval expected in May (NASDAQ:GILD)",http://seekingalpha.com/news/3564630-japan-on-board-gileads-remdesivir-approval-expected-in-may
418,2020-04-27T10:42:00,Gilead's <b>Remdesivir</b> Shows Promise Against COVID-19 in Sneak Peek at Clinical Trial Data,https://www.fool.com/investing/2020/04/17/gileads-remdesivir-shows-promise-against-covid-19.aspx
419,2020-04-27T02:59:31,"<b>Remdesivir</b>: Preliminary results from a trial could come in a week or two, researcher says",http://rss.cnn.com/~r/rss/cnn_latest/~3/dYp1xk4X-18/index.html
420,2020-04-25T12:49:00,"The pandemic has shifted focus to <b>remdesivir</b>, but HIV drugs will return to center stage for Gilead",https://www.marketwatch.com/story/gileads-remdesivir-takes-center-stage-for-now-but-hiv-drugs-make-up-majority-of-sales-2020-04-24?mod=earnings
421,2020-04-24T22:00:00,Premature Posting of <b>Remdesivir</b> Findings Were Inconclusive --Doctors Lounge,https://www.doctorslounge.com/index.php/news/pb/95490
422,2020-04-24T17:59:36,Gilead's <b>remdesivir</b> trial ahead of schedule,https://seekingalpha.com/news/3564299-gileads-remdesivir-trial-ahead-of-schedule-reuters?utm_source=feed_news_large_cap&utm_medium=referral
423,2020-04-24T17:37:13,Experimental Virus Drug <b>Remdesivir</b> Failed in Human Trial,https://www.courthousenews.com/experimental-virus-drug-remdesivir-failed-in-human-trial/?utm_source=rss&utm_medium=rss&utm_campaign=experimental-virus-drug-remdesivir-failed-in-human-trial
424,2020-04-24T17:32:39,Gilead: Why <b>Remdesivir</b> Won't Be A Magic Bullet (NASDAQ:GILD),https://seekingalpha.com/article/4339840-gilead-why-remdesivir-wont-be-magic-bullet?source=feed_all_articles
425,2020-04-24T14:48:00,"<b>Remdesivir</b> Is No Silver Bullet Against Coronavirus, Company Halts Trial",https://nationalinterest.org/blog/coronavirus/remdesivir-no-silver-bullet-against-coronavirus-company-halts-trial-147721
426,2020-04-24T14:22:09,COVID-19: Leaked data suggests antiviral drug <b>remdesivir</b> is not effective treatment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9WGx6R1F3M0dzVnfSAQA?oc=5
427,2020-04-24T14:21:13,GILD Stock: <b>Remdesivir</b> May Give Gilead Sciences a Strong Lift,https://investorplace.com/2020/04/remdesivir-studies-lift-gild-stock/
428,2020-04-24T13:50:54,Baird Analyst Says 'Don't Give Up' Yet On Gilead's <b>Remdesivir</b>,http://feeds.benzinga.com/~r/benzinga/~3/bZeBTtJgonM/baird-analyst-says-dont-give-up-yet-on-gileads-remdesivir
429,2020-04-24T11:07:02,Coronavirus UK: FTSE drops again as it slumps due to gloomy prospects for new drugs,https://www.dailymail.co.uk/news/article-8252633/Coronavirus-UK-FTSE-drops-slumps-gloomy-prospects-new-drugs.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
430,2020-04-24T09:39:06,"Experimental Covid-19 treatment drug <b>remdesivir</b> failed in human trial, leaked results show",https://www.thejournal.ie/remdesivir-fails-in-human-trials-5082991-Apr2020/
431,2020-04-24T06:01:17,"Government ramps up production of 5 anti-Covid-19 medicines, procurement of others",https://thethaiger.com/coronavirus/cv19-asia/cv19-thailand/government-ramps-up-production-of-5-anti-covid-19-medicines-procurement-of-others
432,2020-04-24T05:56:49,Experimental antiviral drug <b>Remdesivir</b> fails first clinical trial,https://thethaiger.com/coronavirus/experimental-antiviral-drug-remdesivir-fails-first-clinical-trial
433,2020-04-24T04:20:22,"<b>Remdesivir</b> trial posted online prematurely was 'inconclusive,' Gilead says",https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vY25ucGhpbGlwcGluZXMuY29tL3dvcmxkLzIwMjAvNC8yNC9yZW1kaXZpc2lyLXRyaWFsLWluY29uY2x1c2l2ZS5odG1s0gEA?oc=5
434,2020-04-24T03:20:16,Potential Covid-19 Drug <b>Remdesivir</b> Fails First Human Trail,https://www.outlookindia.com/website/story/world-news-potential-covid-19-drug-remdesivir-fails-first-human-trail/351356
435,2020-04-24T00:37:00,"Covid-19: Experimental drug <b>remdesivir</b> may have failed in human trial, report shows",https://www.thestar.com.my/news/world/2020/04/24/covid-19-experimental-drug-remdesivir-may-have-failed-in-human-trial-report-shows
436,2020-04-23T22:20:44,"Gilead's hopeful Covid drug <b>remdesivir</b> failed, errantly posted WHO report says",http://feeds.bizjournals.com/~r/bizj_portland/~3/njCWyYN8R1g/covid-19-coronavirus-gilead-remdesivir-gild-who.html
437,2020-04-23T22:10:42,Experimental coronavirus drug <b>remdesivir</b> failed in human trial,https://www.channelnewsasia.com/news/world/experimental-covid-19-coronavirus-drug-remdesivir-human-trial-12672246
438,2020-04-23T22:09:14,Hopes dashed as coronavirus drug <b>remdesivir</b> fails first trial,https://www.bbc.co.uk/news/world-52406261
439,2020-04-23T20:49:54,'Inconclusive' Gilead <b>Remdesivir</b> Reports Erase Stock Gains,http://thestreet.com/video/stocks-close-gilead-drug-reports-april-23
440,2020-04-23T20:21:00,"Stocks End Mixed After Report Says Gilead's <b>Remdesivir</b> Disappoints, Oil Jumps",http://thestreet.com/markets/stock-market-today-dow-jones-industrial-average-unemployment-042320
441,2020-04-23T20:06:00,Baird analyst Brian Skorney on Gilead <b>Remdesivir</b> report,https://www.cnbc.com/video/2020/04/23/baird-analyst-brian-skorney-on-gilead-remdesivir-report.html
442,2020-04-23T19:55:56,Experimental virus drug <b>remdesivir</b> failed in human...,https://www.dailymail.co.uk/wires/afp/article-8251139/Experimental-virus-drug-remdesivir-failed-human-trial-reports.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
443,2020-04-23T19:45:00,"<b>Remdesivir</b> had no effect on Covid-19 patients, according to leaked study",https://www.cnbc.com/video/2020/04/23/remdesivir-had-no-effect-on-covid-19-patients-according-to-leaked-study.html
444,2020-04-23T18:58:20,"<b>Remdesivir</b> doesn't help COVID-19 patients, leaked study suggests",https://www.upi.com/Health_News/2020/04/23/Remdesivir-doesnt-help-COVID-19-patients-leaked-study-suggests/3791587663849/
445,2020-04-23T18:28:41.384,Morningstar Community,http://community.morningstar.com/t5/market-insights/remdesivir-flops/m-p/694981
446,2020-04-23T18:26:55,Buy the Dip in GILD Stock Because <b>Remdesivir</b> May Not Be a Flop,https://investorplace.com/2020/04/buy-the-dip-in-gild-stock-because-remdesivir-may-not-be-a-flop/
447,2020-04-23T18:09:23,Possible Gilead coronavirus treatment <b>remdesivir</b> fails in China trial: report,http://feeds.foxbusiness.com/~r/foxbusiness/latest/~3/1DsTJDHSOWU/gilead-coronavirus-remdesivir-fails-trial
448,2020-04-23T18:07:48,Is Gilead Drug <b>Remdesivir</b> Effective Against Coronavirus? Study Accidentally Published Raises Questions,https://www.ibtimes.com/gilead-drug-remdesivir-effective-against-coronavirus-study-accidentally-published-2963937?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution
449,2020-04-23T17:50:38,Gilead's experimental Covid-19 drug <b>remdesivir</b> fails first trial: Reports,https://www.business-standard.com/article/health/gilead-s-experimental-covid-19-drug-remdesivir-fails-first-trial-reports-120042301715_1.html
450,2020-04-23T17:38:17.41,Dow pares some gains after reports say Gilead's <b>remdesivir</b> shows disappointing results,https://www.marketwatch.com/story/dow-pares-some-gains-after-report-says-gileads-remesivir-shows-disappointing-results-2020-04-23?mod=mark-decambre
451,2020-04-23T17:09:00,Coronavirus treatment data on Gilead's <b>remdesivir</b> from WHO,https://www.businessinsider.com/coronavirus-treatment-data-on-gilead-remdesivir-who-2020-4
452,2020-04-23T17:06:00,Gilead halted after plunging after <b>Remdesivir</b> flopped in coronavirus trial: Report,https://www.cnbc.com/video/2020/04/23/gilead-halted-after-plunging-after-remdesivir-flopped-in-coronavirus-trial-report.html
453,2020-04-23T17:05:13,Data on Gilead's <b>remdesivir</b> show no benefit for coronavirus patients,https://www.statnews.com/2020/04/23/data-on-gileads-remdesivir-released-by-accident-show-no-benefit-for-coronavirus-patients/
454,2020-04-23T17:05:01,Gilead antiviral drug <b>remdesivir</b> flounders in first trial,https://www.irishtimes.com/business/health-pharma/gilead-antiviral-drug-remdesivir-flounders-in-first-trial-1.4236336?localLinksEnabled=false
455,2020-04-23T16:54:28,Report of <b>remdesivir</b> flop takes steam out of stocks (NASDAQ:GILD),https://seekingalpha.com/news/3563778-report-of-remdesivir-flop-takes-steam-out-of-stocks?utm_source=feed_news_top_breaking_news&utm_medium=referral
456,2020-04-23T16:52:32,Gildead drug <b>Remdesivir</b> flops in first trial,https://www.forexlive.com/news/!/gildead-drug-remdesivir-flops-in-first-trial-report-20200423
457,2020-04-23T15:14:36,Stock Alert: Concrete Pumping Holdings Up 20%,https://www.rttnews.com/story.aspx?Id=3088553
458,2020-04-24T02:36:38,Coronavirus Outbreak: Leaked results of a clinical trial hints Gliead's <b>Remdesivir</b> could be possible COVID-19 cure,https://www.firstpost.com/health/coronavirus-outbreak-leaked-results-clinical-trial-hints-glieads-remdesivir-possible-covid-19-cure-8294141.html
459,2020-04-23T14:19:28,Stock Alert: Inovio Pharmaceuticals Climbs 11%,https://www.rttnews.com/story.aspx?Id=3088542
460,2020-04-23T13:00:00,Sermo Reports Jury Is Still Out on <b>Remdesivir</b>; 31% of Physicians Who Have Used <b>Remdesivir</b> Rate It as Highly Effective; 31% Rate It with Low Effectiveness; 38% Rate It as Somewhere in the Middle,http://feeds.benzinga.com/~r/benzinga/news/retail-sales/~3/_t-vHp6uQqo/sermo-reports-jury-is-still-out-on-remdesivir-31-of-physicians-who-have-used-remdesivir-rate-it-as
461,2020-04-23T07:00:00,UPDATED: <b>Remdesivir</b> Studies Yield Mixed Results for COVID-19 Treatment,https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vd3d3LnBvei5jb20vYXJ0aWNsZS9yZW1kZXNpdmlyLWFwcGVhcnMtcHJvbWlzaW5nLWNvdmlkMTktdHJlYXRtZW500gEA?oc=5
462,2020-04-21T20:21:33,WHAT Is <b>REMDESIVIR</b> AND DOES IT WORK AGAINST CORONAVIRUS?,http://mailonsunday.co.uk/health/fb-8242753
463,2020-04-21T11:31:56,"Anti-viral drug <b>remdesivir</b> can stop coronavirus from reproducing, studies suggest",https://www.mercurynews.com/2020/04/21/anti-viral-drug-can-stop-coronavirus-from-reproducing-studies-suggest/
464,2020-04-21T08:00:00,Ebola drug <b>Remdesivir</b> to cure COVID-19?,http://indiatoday.intoday.in/newsmo/video/ebola-drug-remdesivir-to-cure-covid-19-1669349-2020-04-21
465,2020-04-20T12:22:15,Gilead: New <b>Remdesivir</b> Data Set Up A Potential Short Trade (NASDAQ:GILD),http://seekingalpha.com/article/4338489-gilead-new-remdesivir-data-set-up-potential-short-trade
466,2020-04-20T11:51:11,<b>Remdesivir</b> prevents Covid-19 progression in preclinical study,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vd3d3LnBoYXJtYWNldXRpY2FsLXRlY2hub2xvZ3kuY29tL25ld3MvcmVtZGVzaXZpci1zaG93cy1wcm9taXNlLWNvdmlkLW1vbmtleXMv0gEA?oc=5
467,2020-04-20T11:12:20,"<b>Remdesivir</b> shows promise against COVID-19, but more trials needed: Scientists",https://economictimes.indiatimes.com/news/science/remdesivir-shows-promise-against-covid-19-but-more-trials-needed-scientists/articleshow/75250674.cms
468,2020-04-19T23:57:52,"Gilead, <b>Remdesivir</b>, COVID-19 And Political Risk (NASDAQ:GILD)",http://seekingalpha.com/article/4338430-gilead-remdesivir-covidminus-19-and-political-risk
469,2020-04-19T22:27:08,Experimental virus drug <b>remdesivir</b> effective in monkeys: study,https://www.geo.tv/latest/283794-experimental-virus-drug-remdesivir-effective-in-monkeys-study
470,2020-04-19T18:50:58,"Explained News,The Indian Express",https://indianexpress.com/article/explained/remdesivir-drug-coronavirus-covid-19-india-cases-death-toll-6370010/
471,2020-04-19T11:08:57,Antiviral drug <b>remdesivir</b> prevents COVID-19 progression in monkeys,https://news.google.com/__i/rss/rd/articles/CBMidGh0dHBzOi8vd3d3Lmpwb3N0LmNvbS9oZWFsdGgtc2NpZW5jZS9hbnRpdmlyYWwtZHJ1Zy1yZW1kZXNpdmlyLXByZXZlbnRzLWNvdmlkLTE5LXByb2dyZXNzaW9uLWluLW1vbmtleXMtc3R1ZHktNjI1MTAy0gF2aHR0cHM6Ly9tLmpwb3N0LmNvbS9oZWFsdGgtc2NpZW5jZS9hbnRpdmlyYWwtZHJ1Zy1yZW1kZXNpdmlyLXByZXZlbnRzLWNvdmlkLTE5LXByb2dyZXNzaW9uLWluLW1vbmtleXMtc3R1ZHktNjI1MTAyL2FtcA?oc=5
472,2020-04-19T04:04:57,Clinical trial for <b>Remdesivir</b> happening at Emory University Hospital,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9VWtsaFFRaEY5cUHSAQA?oc=5
473,2020-04-18T12:30:00,Gileads COVID-19 Drug <b>Remdesivir</b> Sees Promising Results in US Trial,https://observer.com/2020/04/gilead-sciences-remdesivir-covid19-drug-trial-result-promising/
474,2020-04-18T07:15:37,Covid-19 cure: The story of antiviral medicine <b>remdesivir</b>,https://economictimes.indiatimes.com/news/international/business/covid-19-cure-the-story-of-antiviral-medicine-remdesivir/articleshow/75217465.cms
475,2020-04-18T03:58:15,Optimism for Gilead's drug <b>Remdesivir</b> in treating coronavirus patients may be too premature,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9d0tQNTIxejlmRkXSAQA?oc=5
476,2020-04-18T03:20:18,Antiviral drug <b>remdesivir</b> shows promise in trial on monkeys with coronavirus,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmR3LmNvbS9lbi9hbnRpdmlyYWwtZHJ1Zy1yZW1kZXNpdmlyLXNob3dzLXByb21pc2UtaW4tdHJpYWwtb24tbW9ua2V5cy13aXRoLWNvcm9uYXZpcnVzL2EtNTMxNzA1MDnSAW1odHRwczovL2FtcC5kdy5jb20vZW4vYW50aXZpcmFsLWRydWctcmVtZGVzaXZpci1zaG93cy1wcm9taXNlLWluLXRyaWFsLW9uLW1vbmtleXMtd2l0aC1jb3JvbmF2aXJ1cy9hLTUzMTcwNTA5?oc=5
477,2020-04-18T01:34:28,Gilead Sciences: Gauging The Potential Of <b>Remdesivir</b> (NASDAQ:GILD),http://seekingalpha.com/article/4338314-gilead-sciences-gauging-potential-of-remdesivir
478,2020-04-18T01:18:18,Ebola drugs shows promise against COVID-19,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9eXRUMnlRSTJRVWvSAQA?oc=5
479,2020-04-18T01:00:41,Experimental virus drug <b>remdesivir</b> effective in...,https://www.dailymail.co.uk/wires/afp/article-8231743/Experimental-virus-drug-remdesivir-effective-monkeys-study.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
480,2020-04-17T23:22:07,Drug UNC researcher has worked with shows promising results in COVID-19 tests :: WRAL.com,http://wral.com/drug-unc-researcher-has-worked-with-shows-promising-results-in-covid-19-tests/19061284/
481,2020-04-17T22:20:48,Experimental anti-viral drug offers hope against coronavirus :: WRAL.com,http://wral.com/experimental-anti-viral-drug-offers-hope/19061200/
482,2020-04-17T21:47:24,TSX Ends On Upbeat Note Amid Optimism About Covid-19 Treatment,https://www.rttnews.com/story.aspx?Id=3086834
483,2020-04-17T21:19:44,COVID-19 Patients Recover Quickly After Getting,https://www.onenewspage.com/n/World/1zlreqs3ny/COVID-19-Patients-Recover-Quickly-After-Getting-Remdesivir.htm
484,2020-04-17T20:52:53,More Encouraging Signs for <b>Remdesivir</b> as COVID-19 Treatment,http://time.com/5823384
485,2020-04-17T19:21:27,<b>Remdesivir</b> Significantly Reduced CCP Virus in Monkeys: NIH,https://www.theepochtimes.com/remdesivir-significantly-reduced-ccp-virus-in-monkeys-nih_3316461.html
486,2020-04-17T19:08:19,GILD Stock Isn't Worth Chasing Now Despite Recent <b>Remdesivir</b> Success,https://investorplace.com/2020/04/gilead-gild-stock-isnt-worth-chasing/
487,2020-04-17T18:34:00,"The Market Is Overreacting to Gileads Coronavirus Drug <b>Remdesivir</b>, Analysts Say",https://www.barrons.com/articles/the-market-is-overreacting-to-gileads-coronavirus-drug-remdesivir-analysts-say-51587130984?mod=article_inline
488,2020-04-17T18:24:17,<b>Remdesivir</b> Shows Promise for Those With Severe COVID-19,https://www.newsmax.com/drdavidsamadi/fda-coronavirus-covid-sars/2020/04/17/id/963410
489,2020-04-17T16:49:53,"Gilead Analysts Tackle Early Results From <b>Remdesivir</b> Study In COVID-19, Morgan Stanley Says Stock Move Looks Overdone",http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/iJ62qTnWEfc/gilead-analysts-tackle-early-results-from-remdesivir-study-in-covid-19-morgan-stanl
490,2020-04-17T15:58:27,Monkey Trial Shows 100% Success of <b>Remdesivir</b> in Fighting COVID-19,https://www.newsmax.com/us/Remdesivir-coronavirus-trial/2020/04/17/id/963379
491,2020-04-17T15:49:00,"<b>Remdesivir</b> trial seeing rapid recoveries in early data, according to trial",https://www.cnbc.com/video/2020/04/17/remdesivir-trial-seeing-rapid-recoveries-in-early-data-according-to-trial.html
492,2020-04-17T15:24:54,'Exciting' coronavirus drug hailed by Donald Trump is helping seriously-ill patients recover,https://metro.co.uk/2020/04/17/exciting-coronavirus-drug-hailed-donald-trump-helping-sick-patients-heal-12572427/?ITO=squid
493,2020-04-17T15:18:33,What is <b>Remdesivir</b>? Gilead drug raises hopes of coronavirus cure as patients recover quickly  The Sun,https://www.thesun.co.uk/news/11421714/remdesivir-drug-raises-hopes-of-coronavirus-cure-patients-recover/
494,2020-04-17T14:45:16,Gilead Stock Jumps 8% After Coronavirus Drug <b>Remdesivir</b> Shows Rapid Recoveries In Clinical Trials,https://www.forbes.com/sites/sergeiklebnikov/2020/04/17/gilead-stock-jumps-8-after-coronavirus-drug-remdesivir-shows-rapid-recoveries-in-clinical-trials/
495,2020-04-17T14:43:25,Coronavirus cure hopes as patients taking experimental drug <b>remdesivir</b> recover quickly  Nehanda Radio,https://nehandaradio.com/2020/04/17/coronavirus-cure-hopes-as-patients-taking-experimental-drug-remdesivir-recover-quickly/
496,2020-04-17T14:37:10,"<b>Remdesivir</b>, Explained: A Coronavirus Wonder Weapon or Too Soon to Tell?",http://nationalinterest.org/blog/coronavirus/remdesivir-explained-coronavirus-wonder-weapon-or-too-soon-tell-145372
497,2020-04-17T14:16:00,Gilead surges 12% on report that drug shows effectiveness against COVID-19,http://feedproxy.google.com/~r/clusterstock/~3/wWPD3LP5kcQ/gilead-stock-price-gains-after-report-drugs-coronavirus-efficacy-remdesivir-2020-4-1029102319
498,2020-04-17T13:46:00,"Gilead coronavirus treatment <b>remdesivir</b> data, Wall Street analysis",https://www.businessinsider.com/gilead-coronavirus-treatment-remdesivir-data-wall-street-analysis-2020-4
499,2020-04-17T12:39:47,"<b>Remdesivir</b> Eases Covid-19 Symptoms in Monkeys in 12 Hours, Small Preliminary Study Shows",http://www.newsweek.com/remdesivir-experiment-coronavirus-monkeys-results-small-study-1498473
500,2020-04-17T11:35:23,"The Daily Biotech Pulse: Moderna Secures $483M In BARDA Funding, Gilead <b>Remdesivir</b> Data, Veracyte's Positive Pre-Announcement",http://feeds.benzinga.com/~r/benzinga/best-of-benzinga/~3/0uKcCS1fFMo/the-daily-biotech-pulse-moderna-secures-483m-in-barda-funding-gilead-remdesivir-data-veracytes-po
501,2020-04-17T11:16:25,"Gilead drug <b>Remdesivir</b>: Investors should be cautious, analysts says",https://www.cnbc.com/2020/04/17/gilead-drug-remdesivir-investors-should-be-cautious-analysts-says.html
502,2020-04-17T10:44:00,Former FDA chief Gottlieb explains the potential of Gilead's Covid-19 treatment,https://www.cnbc.com/video/2020/04/17/gottlieb-treatment-gilead-clinical-trials-covid-19-squawk-box.html
503,2020-04-17T22:16:31,What is <b>remdesivir</b>? Gilead Sciences drug reportedly shows promise treating coronavirus,https://finance.yahoo.com/news/remdesivir-gilead-sciences-drug-reportedly-122519649.html
504,2020-04-17T09:43:00,Gilead Sciences <b>Remdesivir</b> Data Release Brings Much Needed Relief for Patients and Investors,http://fool.com/investing/2020/04/16/gilead-sciences-remdesivir-data-release-brings-muc.aspx
505,2020-04-17T15:27:09,Why it's too soon to know if <b>remdesivir</b> is effective,http://edition.cnn.com/videos/business/2020/04/17/gilead-remdesivir-coronavirus-stock-market.cnn-business
506,2020-04-17T02:48:03,Coronavirus Treatment: Gilead's <b>Remdesivir</b> Caused 'Rapid Recoveries' In Patients Treated With Drug,https://www.ibtimes.com/coronavirus-treatment-gileads-remdesivir-caused-rapid-recoveries-patients-treated-2960179?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution
507,2020-04-17T02:47:57,Report: Gilead experimental drug <b>remdesivir</b> helping some Covid-19 patients to recover quickly,https://www.cnn.com/2020/04/16/health/coronavirus-remdesivir-trial/index.html
508,2020-04-17T01:50:29,What is <b>remdesivir</b>? Data shows Gilead COVID-19 drug may work,http://fox43.com/article/news/health/coronavirus/early-results-for-gilead-coronavirus-drug-show-patients-recovering-quickly/507-2092882d-677b-420e-8df9-38442977995c
509,2020-04-17T13:16:50,Former FDA Commissioner Says Gilead's <b>Remdesivir</b> Could Have Enough Data For Emergency Use Authorization,http://finance.yahoo.com/news/former-fda-commissioner-says-gileads-131650523.html
510,2020-04-17T00:00:00,Gilead's coronavirus drug <b>remdesivir</b> shows progress in monkeys,http://www.foxbusiness.com/lifestyle/gileads-coronavirus-drug-remdesivir-progress-in-monkeys
511,2020-04-16T23:10:09,"Gilead Sciences, Inc. (NASDAQ:GILD), Abbott Laboratories (NYSE:ABT)",http://feeds.benzinga.com/~r/benzinga/after-hours-center/~3/s2D7BnzjGOU/gileads-encouraging-remdesivir-data-rapid-reaction-on-the-stock
512,2020-04-16T23:09:12,Gilead Sees Promising Results in Study of <b>Remdesivir</b> Treatment for COVID-19 Patients: Report,http://thestreet.com/investing/gilead-sees-promising-results-in-study-of-remdesivir-for-covid-19
513,2020-04-16T22:24:55,Gileads Coronavirus Wonder-Drug <b>Remdesivir</b> Is Masking A Board Contagion,https://www.forbes.com/sites/jimosman/2020/04/16/gilead-coronavirus-drug-remdesivir-board-contagion-covid-19/
514,2020-04-16T21:43:05,Maybe coronavirus medicine <b>remdesivir</b> works on markets too?,https://www.forexlive.com/news/!/maybe-coronavirus-medicine-remdesivir-works-on-markets-too-20200416
515,2020-04-16T21:21:00,Gilead up on positive early data on <b>Remdesivir</b> and coronavirus,https://www.cnbc.com/video/2020/04/16/gilead-up-on-positive-early-data-on-remdesivir-and-coronavirus.html
516,2020-04-16T21:03:34,Stat News: Gilead's <b>remdesivir</b> treats coronavirus patients,https://www.businessinsider.com/stat-news-gileads-remdesivir-treats-coronavirus-patients-2020-4
517,2020-04-16T21:00:00,Gilead's <b>Remdesivir</b> trial sees rapid recoveries in early data,https://www.cnbc.com/video/2020/04/16/gileads-remdesivir-trial-sees-rapid-recoveries-in-early-data.html
518,2020-04-16T20:47:59,Gilead up 6% after hours on <b>remdesivir</b> buzz in COVID-19 (NASDAQ:GILD),https://seekingalpha.com/news/3561503-gilead-up-6-after-hours-on-remdesivir-buzz-in-covidminus-19
519,2020-04-16T20:38:30,Early data on Gilead coronavirus medicine <b>remdesivir</b> is very encouraging,https://www.forexlive.com/news/!/early-data-on-gilead-coronavirus-medicine-remdesivir-is-very-encouraging-20200416
520,2020-04-17T00:48:45,<b>Remdesivir</b>: Covid-19 patients recovering quickly after getting experimental drug,http://edition.cnn.com/2020/04/16/health/coronavirus-remdesivir-trial
521,2020-04-16T11:12:52,Dr Reddys working on generic version of <b>remdesivir</b>: Report,https://www.moneycontrol.com/news/business/coronavirus-pandemic-dr-reddys-working-on-generic-version-of-remdesivir-report-5152511.html
522,2020-04-16T07:36:16,"Dr Reddy's Lab Not Producing Antiviral Drug <b>Remdesivir</b> Amid Coronavirus, Says MD",https://www.news18.com/news/business/dr-reddys-lab-not-producing-antiviral-drug-remdesivir-amid-coronavirus-says-md-2579841.html
523,2020-04-15T18:14:45,Gilead Sciences Slides After Coronavirus Trial Halted in China,http://thestreet.com/investing/gilead-cancels-second-remdesivir-trial
524,2020-04-15T16:27:58.343,Gilead's stock drops after China halts second <b>remdesivir</b> trial,https://www.marketwatch.com/story/gileads-stock-drops-after-china-halts-second-remdesivir-trial-2020-04-15?mod=pharmaceutical
525,2020-04-15T12:58:58,Gilead down 3% premarket on suspension of second <b>remdesivir</b> study in China (NASDAQ:GILD),https://seekingalpha.com/news/3560849-gilead-down-3-premarket-on-suspension-of-second-remdesivir-study-in-china?utm_source=feed_news_large_cap&utm_medium=referral
526,2020-04-14T16:34:00,Gilead: New Study Of <b>Remdesivir</b> Shows Promise (NASDAQ:GILD),http://seekingalpha.com/article/4337518-gilead-new-study-of-remdesivir-shows-promise
